location_id,category,name,description,reviews_url,address,city,state,country,working_hours,popular_hours,timezone,email,phone,website,amenities,cuisine,ranking,total_rating,num_reviews,price_level,source
13274027,restaurant,Applebee's Fujairah,,https://www.tripadvisor.com/Restaurant_Review-g311321-d13274027-Reviews-Applebee_s_Fujairah-Fujairah_Emirate_of_Fujairah.html?m=66827,"Hammad Street Fujairah Mall, Fujairah 11211 United Arab Emirates",Fujairah,Emirate of Fujairah,United Arab Emirates,,,Asia/Dubai,applebees-fujairah@anemco.com,+971 9 223 2354,http://www.janemco.com,,"american, steakhouse",#38 of 271 Places to Eat in Fujairah,4.5,18,$$ - $$$,TripAdvisor
8782283,restaurant,RJJ's Fujairah,,https://www.tripadvisor.com/Restaurant_Review-g311321-d8782283-Reviews-RJJ_s_Fujairah-Fujairah_Emirate_of_Fujairah.html?m=66827,"Al Corniche Rd Fujairah International Marine Club, Fujairah United Arab Emirates",Fujairah,Emirate of Fujairah,United Arab Emirates,"Monday: 00:00 - 01:00,  12:00 - 02:00, Tuesday: 00:00 - 01:00,  12:00 - 02:00, Wednesday: 00:00 - 01:00,  12:00 - 02:00, Thursday: 12:00 - 02:00, Friday: 12:00 - 02:00, Saturday: 00:00 - 01:00,  12:00 - 02:00, Sunday: 00:00 - 01:00,  12:00 - 02:00",,Asia/Dubai,info@rjjsrestaurantbar.com,+971 9 224 4331,http://www.facebook.com/rjjsrestaurant/,,"peruvian, german, bar, european, pub",#37 of 271 Places to Eat in Fujairah,4.5,32,$$ - $$$,TripAdvisor
23591385,restaurant,Steki,,https://www.tripadvisor.com/Restaurant_Review-g311321-d23591385-Reviews-Steki-Fujairah_Emirate_of_Fujairah.html?m=66827,"Umbrella Beach, Fujairah United Arab Emirates",Fujairah,Emirate of Fujairah,United Arab Emirates,"Monday: 09:00 - 00:00, Tuesday: 09:00 - 00:00, Wednesday: 09:00 - 00:00, Thursday: 09:00 - 00:00, Friday: 09:00 - 01:00, Saturday: 09:00 - 01:00, Sunday: 09:00 - 00:00",,Asia/Dubai,info@steki.ae,+971 9 222 2882,http://steki.ae,,"greek, mediterranean, healthy",#1 of 271 Places to Eat in Fujairah,5.0,124,$$$$,TripAdvisor
23967565,restaurant,Golden Fork Lulu Mall Fujairah,"When it comes to dining out, everyone looks for the best restaurant in dubai that can offer them a memorable food experience. If you are also a food connoisseur who loves to dine at premium restaurants, Golden Fork is the perfect place for you! Our restaurant offers a wide variety of choices for everyone. We happen to be a premier multi-cuisine seafood fine dining restaurant in Dubai which you must visit with your family and friends.",https://www.tripadvisor.com/Restaurant_Review-g311321-d23967565-Reviews-Golden_Fork_Lulu_Mall_Fujairah-Fujairah_Emirate_of_Fujairah.html?m=66827,"Lulu Mall First Floor, Opposite Sparky's, Fujairah United Arab Emirates",Fujairah,Emirate of Fujairah,United Arab Emirates,"Monday: 07:00 - 04:00, Tuesday: 07:00 - 04:00, Wednesday: 07:00 - 04:00, Thursday: 07:00 - 04:00, Friday: 07:00 - 04:00, Saturday: 07:00 - 04:00, Sunday: 07:00 - 04:00",,Asia/Dubai,fujairah@goldenfork.ae,+971 9 606 1545,http://www.goldenfork.ae/,,"chinese, indian, seafood, asian, arabic",#53 of 271 Places to Eat in Fujairah,4.0,8,$$ - $$$,TripAdvisor
3926875,restaurant,Al Hamra Fort Hotel & Beach Resort,,https://www.tripadvisor.com/Restaurant_Review-g298063-d3926875-Reviews-Al_Hamra_Fort_Hotel_Beach_Resort-Ras_Al_Khaimah_Emirate_of_Ras_Al_Khaimah.html?m=66827,"Al Hamra Sheikh Mohammed Bin Zayed Rd, Ras Al Khaimah United Arab Emirates",Ras Al Khaimah,Emirate of Ras Al Khaimah,United Arab Emirates,,,Asia/Dubai,,+971 7 244 6666,https://www3.hilton.com/en/hotels/uae/hilton-al-hamra-beach-and-golf-resort-RKTAHHI/dining/index.html,,"bar, pub",#76 of 534 Places to Eat in Ras Al Khaimah,4.5,32,$$ - $$$,TripAdvisor
3926870,restaurant,Al Nakheel Coffee Shop,,https://www.tripadvisor.com/Restaurant_Review-g298063-d3926870-Reviews-Al_Nakheel_Coffee_Shop-Ras_Al_Khaimah_Emirate_of_Ras_Al_Khaimah.html?m=66827,"Ground Floor, Bin Majid Beach Resort, Umm Al Quwain-Ras Al Khaimah Road (E 11 Road), Al Hamra, Ras Al Khaimah, Ras Al Khaimah United Arab Emirates",Ras Al Khaimah,Emirate of Ras Al Khaimah,United Arab Emirates,,,Asia/Dubai,,+971 7 244 6644,,,,,,0,,TripAdvisor
24165312,restaurant,Starbucks My City Center Al Dhait,,https://www.tripadvisor.com/Restaurant_Review-g298063-d24165312-Reviews-Starbucks_My_City_Center_Al_Dhait-Ras_Al_Khaimah_Emirate_of_Ras_Al_Khaimah.html?m=66827,"My City Center Al Dhait Al Dhait South, Ras Al Khaimah United Arab Emirates",Ras Al Khaimah,Emirate of Ras Al Khaimah,United Arab Emirates,"Monday: 06:00 - 00:30, Tuesday: 06:00 - 00:30, Wednesday: 06:00 - 00:30, Thursday: 06:00 - 00:30, Friday: 06:00 - 00:30, Saturday: 06:00 - 00:30, Sunday: 06:00 - 00:30",,Asia/Dubai,sbk.admcc-uae@alshaya.com,+971 7 246 5052,http://locations.starbucks.ae/directory/ras-al-khaimah/my-city-center-al-dhait?utm_source=ExtNet&utm_medium=Yext,,,,,0,,TripAdvisor
6486992,restaurant,Al Marjan Restaurant,"Dive into a world of flavors at Al Marjan Restaurant, where our daily buffet presents a rich variety of breakfast, lunch, and dinner options. Enjoy an international spread brought to life by live cooking stations, ensuring a vibrant and interactive dining experience.",https://www.tripadvisor.com/Restaurant_Review-g298063-d6486992-Reviews-Al_Marjan_Restaurant-Ras_Al_Khaimah_Emirate_of_Ras_Al_Khaimah.html?m=66827,"DoubleTree by Hilton Resort & Spa Marjan Island Marjan Island, Ras Al Khaimah 00000 United Arab Emirates",Ras Al Khaimah,Emirate of Ras Al Khaimah,United Arab Emirates,"Monday: 07:00 - 11:00,  12:30 - 15:00,  18:00 - 22:00, Tuesday: 07:00 - 11:00,  12:30 - 15:00,  18:00 - 22:00, Wednesday: 07:00 - 11:00,  12:30 - 15:00,  18:00 - 22:00, Thursday: 07:00 - 11:00,  12:30 - 15:00,  18:00 - 22:00, Friday: 07:00 - 11:00,  12:30 - 15:00,  18:00 - 22:00, Saturday: 07:00 - 11:00,  12:30 - 15:00,  18:00 - 22:00, Sunday: 07:00 - 11:00,  12:30 - 15:00,  18:00 - 22:00",,Asia/Dubai,FAndBReservations.Marjan@hilton.com,+971 7 203 0000,http://www.marjanislandresort.doubletree.com,,"international, middle_eastern",#25 of 534 Places to Eat in Ras Al Khaimah,4.5,1018,$$ - $$$,TripAdvisor
6676986,restaurant,Al Liwan,"For all-day dining, distinct cooking theatres serve up European, International and regional local experiences, creating a heaven of taste and leisure with a fresh approach to quality dining. Relaxing and bright ambiance in its interior, it also offers the opportunity to dine outdoors at the poolside, overlooking the sea horizons. Our varied cuisines are tailored to satisfy every age and taste. Different themed nights every Sunday, Tuesday and Thursday.",https://www.tripadvisor.com/Restaurant_Review-g298063-d6676986-Reviews-Al_Liwan-Ras_Al_Khaimah_Emirate_of_Ras_Al_Khaimah.html?m=66827,"Marjan Island Resort & Spa Facing Main Lobby Entrance, Ras Al Khaimah United Arab Emirates",Ras Al Khaimah,Emirate of Ras Al Khaimah,United Arab Emirates,"Monday: 07:00 - 23:00, Tuesday: 07:00 - 23:00, Wednesday: 07:00 - 23:00, Thursday: 07:00 - 23:00, Friday: 07:00 - 23:00, Saturday: 07:00 - 23:00, Sunday: 07:00 - 23:00",,Asia/Dubai,info@marjanislandresort.com,+971 7 203 6666,http://www.marjanislandresort.com/dining/al-liwan/,,"mediterranean, european, middle_eastern, international",#36 of 534 Places to Eat in Ras Al Khaimah,4.5,166,$$ - $$$,TripAdvisor
7619379,restaurant,Zaitouna House,"Located on the waterfront promenade, the fun and young spirited casual restaurant and terrace, is a perfect place for Al Fresco dining and trendy gathering. With truly Lebanese and Levant flavours, it is the memorable sunset venue for first-rate mezzes or the most lavish “grillades” and the place to be for late evening Island lounging and light snacking.",https://www.tripadvisor.com/Restaurant_Review-g298063-d7619379-Reviews-Zaitouna_House-Ras_Al_Khaimah_Emirate_of_Ras_Al_Khaimah.html?m=66827,"Marjan Boulevard Marjan Island Resort & Spa, Ras Al Khaimah United Arab Emirates",Ras Al Khaimah,Emirate of Ras Al Khaimah,United Arab Emirates,"Monday: 12:30 - 23:00, Tuesday: 12:30 - 23:00, Wednesday: 12:30 - 23:00, Thursday: 12:30 - 23:00, Friday: 12:30 - 23:00, Saturday: 12:30 - 23:00, Sunday: 12:30 - 23:00",,Asia/Dubai,info@marjanislandresort.com,+971 7 203 6666,http://www.marjanislandresort.com/dining/zeitouna/,,"lebanese, mediterranean, barbecue, middle_eastern",#7 of 534 Places to Eat in Ras Al Khaimah,5.0,1521,$$$$,TripAdvisor
27127847,restaurant,Anantara mina Al Arab,,https://www.tripadvisor.com/Restaurant_Review-g298063-d27127847-Reviews-Anantara_mina_Al_Arab-Ras_Al_Khaimah_Emirate_of_Ras_Al_Khaimah.html?m=66827,"Al huwailat street, Ras Al Khaimah United Arab Emirates",Ras Al Khaimah,Emirate of Ras Al Khaimah,United Arab Emirates,,,Asia/Dubai,,,,,asian,#113 of 534 Places to Eat in Ras Al Khaimah,5.0,3,,TripAdvisor
23903613,restaurant,Asmak Al Mina Seafood Restaurant,Seafood Restaurant,https://www.tripadvisor.com/Restaurant_Review-g298063-d23903613-Reviews-Asmak_Al_Mina_Seafood_Restaurant-Ras_Al_Khaimah_Emirate_of_Ras_Al_Khaimah.html?m=66827,"Mina Al Arab, Ras Al Khaimah United Arab Emirates",Ras Al Khaimah,Emirate of Ras Al Khaimah,United Arab Emirates,"Monday: 11:00 - 00:00, Tuesday: 11:00 - 00:00, Wednesday: 11:00 - 00:00, Thursday: 11:00 - 00:00, Friday: 11:00 - 01:00, Saturday: 11:00 - 01:00, Sunday: 11:00 - 00:00",,Asia/Dubai,reservations@asmakalmina.com,+971 50 566 2161,http://asmakalmina.com,,"seafood, mediterranean",#129 of 534 Places to Eat in Ras Al Khaimah,5.0,3,,TripAdvisor
15044313,restaurant,Madfoon Al Sadda,,https://www.tripadvisor.com/Restaurant_Review-g298063-d15044313-Reviews-Madfoon_Al_Sadda-Ras_Al_Khaimah_Emirate_of_Ras_Al_Khaimah.html?m=66827,"Sheikh Mohammed Bin Salem Road, Next to Dubai Islamic Bank, Al Dhait North, Ras Al Khaimah United Arab Emirates",Ras Al Khaimah,Emirate of Ras Al Khaimah,United Arab Emirates,"Monday: 11:00 - 00:00, Tuesday: 11:00 - 00:00, Wednesday: 11:00 - 00:00, Thursday: 11:00 - 00:00, Friday: 11:00 - 00:00, Saturday: 11:00 - 00:00, Sunday: 11:00 - 00:00",,Asia/Dubai,,+971 7 235 2922,http://www.almadfoon.com/,,"middle_eastern, arabic",#100 of 534 Places to Eat in Ras Al Khaimah,4.5,11,,TripAdvisor
2229536,restaurant,Carluccio's - The Pearl,"We are a restaurant, cafe and food shop that’s open for breakfast, lunch and dinner every day, offering a broad range of classic Italian food. We also cater for vegetarians, vegans, and those who are following a gluten free diet. Dishes are freshly prepared everyday with the finest ingredients, many of which are directly sourced from Italy. It’s a little taste of Italy in the Middle East!",https://www.tripadvisor.com/Restaurant_Review-g294009-d2229536-Reviews-Carluccio_s_The_Pearl-Doha.html?m=66827,"The Pearl, Porto Arabia Drive The Pearl Qatar, Doha Qatar",Doha,,Qatar,"Monday: 09:00 - 23:30, Tuesday: 09:00 - 23:30, Wednesday: 09:00 - 23:30, Thursday: 09:00 - 23:30, Friday: 09:00 - 23:30, Saturday: 09:00 - 23:30, Sunday: 09:00 - 23:30",,Asia/Qatar,info@carluccios.com.qa,+974 6690 1777,http://www.carluccios.com/,,"italian, pizza, mediterranean, european","#199 of 1,999 Places to Eat in Doha",4.0,434,$$ - $$$,TripAdvisor
25126273,restaurant,bazar West Bay,"Reconnect over fresh and elevated flavors. With a locally sourced and seasonally focused menu, there is something for everyone at bāzār West Bay. Open for breakfast, lunch, and dinner",https://www.tripadvisor.com/Restaurant_Review-g294009-d25126273-Reviews-Bazar_West_Bay-Doha.html?m=66827,"Diplomatic Street Wyndham Grand Doha West Bay Beach, Doha Qatar",Doha,,Qatar,"Monday: 06:30 - 23:30, Tuesday: 06:30 - 23:30, Wednesday: 06:30 - 23:30, Thursday: 06:30 - 23:30, Friday: 06:30 - 23:30, Saturday: 06:30 - 23:30, Sunday: 06:30 - 23:30",,Asia/Qatar,bazar.reservations@wyndhamgranddwbb.com,+974 4141 5400,,,international,"#160 of 1,999 Places to Eat in Doha",5.0,58,$$ - $$$,TripAdvisor
23562788,restaurant,Piccolo Cafe - West Bay,"Piccolo is a local specialty coffee house and modern bakery that specializes in serving premium coffee and home-made bakery and pastry products. At Piccolo, we pride ourselves by using high quality and fresh ingredients to provide our customers a consistent look and taste every time they visit us. Quality and top notch service consistency are the core pillars of our business.",https://www.tripadvisor.com/Restaurant_Review-g294009-d23562788-Reviews-Piccolo_Cafe_West_Bay-Doha.html?m=66827,"Building 68 Street 836 Al Dana Tower, Doha Qatar",Doha,,Qatar,"Monday: 06:00 - 23:00, Tuesday: 06:00 - 23:00, Wednesday: 06:00 - 23:00, Thursday: 06:00 - 23:00, Friday: 08:00 - 23:00, Saturday: 06:00 - 23:00, Sunday: 06:00 - 23:00",,Asia/Qatar,info@piccolo.qa,+974 3311 7227,http://www.piccolo.qa,,cafe,"#1,003 of 1,999 Places to Eat in Doha",4.5,2,$$$$,TripAdvisor
21254599,restaurant,Wyndham Doha West Bay Restaurant,,https://www.tripadvisor.com/Restaurant_Review-g294009-d21254599-Reviews-Wyndham_Doha_West_Bay_Restaurant-Doha.html?m=66827,"Maysaloun Street, Doha Qatar",Doha,,Qatar,,,Asia/Qatar,,+974 3366 7430,,,international,"#966 of 1,999 Places to Eat in Doha",4.0,3,$$ - $$$,TripAdvisor
12537777,restaurant,Parisa at Souq Waqif,"At Parisa Souq Waqif restaurant, you will be dazzled by authentic Persian delights and mesmerising interiors that combine hand-painted Persian artwork of myths and legends, intricate mosaics, ornate chandeliers and thousands of tiny mirrors that were handpicked from Iran and assembled in Doha over 3.5 years that provide for an authentic Persian dining experience.",https://www.tripadvisor.com/Restaurant_Review-g294009-d12537777-Reviews-Parisa_at_Souq_Waqif-Doha.html?m=66827,"Al Souq Street, Doha Qatar",Doha,,Qatar,"Monday: 13:00 - 16:00,  18:00 - 23:00, Tuesday: 13:00 - 16:00,  18:00 - 23:00, Wednesday: 13:00 - 16:00,  18:00 - 23:00, Thursday: 13:00 - 16:00,  18:00 - 23:00, Friday: 13:00 - 16:00,  18:00 - 23:00, Saturday: 13:00 - 16:00,  18:00 - 23:00, Sunday: 13:00 - 16:00,  18:00 - 23:00",,Asia/Qatar,dining.sharq@ritzcarlton.com,+974 3338 2589,http://linktr.ee/parisasouq,,"middle_eastern, persian","#150 of 1,999 Places to Eat in Doha",4.5,631,$$ - $$$,TripAdvisor
8795214,restaurant,"The Village, Souq Waqif","TVSW offers a lavish fine dining experience with a choice of Iranian and Indian cuisine, in a beautifully designed space that only compliments the mouthwatering flavors and aromas of our dishes. TVSW also offers private partitioned booths for families and ladies.",https://www.tripadvisor.com/Restaurant_Review-g294009-d8795214-Reviews-The_Village_Souq_Waqif-Doha.html?m=66827,"Souq Waqif, Doha Qatar",Doha,,Qatar,"Monday: 08:00 - 23:30, Tuesday: 08:00 - 23:30, Wednesday: 08:00 - 23:30, Thursday: 08:00 - 23:30, Friday: 08:00 - 23:30, Saturday: 08:00 - 23:30, Sunday: 08:00 - 23:30",,Asia/Qatar,info@flavorsqatar.com,+974 4411 1243,http://www.thevillageqatar.com,,"indian, turkish, middle_eastern, persian","#237 of 1,999 Places to Eat in Doha",4.5,164,$$ - $$$,TripAdvisor
4004616,restaurant,"Zaatar w Zeit, Souq Waqif",,https://www.tripadvisor.com/Restaurant_Review-g294009-d4004616-Reviews-Zaatar_w_Zeit_Souq_Waqif-Doha.html?m=66827,"Ali Bin Abdullah Street 19, Doha Qatar",Doha,,Qatar,,,Asia/Qatar,,+974 4431 5224,http://www.zaatarwzeit.net/,,"lebanese, mediterranean, middle_eastern","#278 of 1,999 Places to Eat in Doha",4.0,287,$$ - $$$,TripAdvisor
2686811,restaurant,Royal Tandoor - Souq Waqif,"We, at Royal Tandoor, welcomes you to share the history and experience the Royal Indian cuisine in a contemporary style with our Chefs and Tandoor artisans who hails from the family of well-known Lucknowi royal chefs so the world may be more intimate with the true taste of Indian Royal Kitchen Specialities served in a Royal ambience in impeccable settings and the exotic flavor to make you feel like true Royalty.",https://www.tripadvisor.com/Restaurant_Review-g294009-d2686811-Reviews-Royal_Tandoor_Souq_Waqif-Doha.html?m=66827,"Souq Waqif, Doha 0000 Qatar",Doha,,Qatar,"Monday: 13:00 - 23:00, Tuesday: 13:00 - 23:00, Wednesday: 13:00 - 23:00, Thursday: 13:00 - 23:00, Friday: 13:00 - 23:00, Saturday: 13:00 - 23:00, Sunday: 13:00 - 23:00",,Asia/Qatar,info@flavorsqatar.com,+974 4432 3244,http://www.ifsqatar.com/royal-tandoor.html,,"indian, asian","#460 of 1,999 Places to Eat in Doha",4.0,111,$$ - $$$,TripAdvisor
19414550,restaurant,Usta Turkish Kebap & Doner - Souq Waqif,"Usta in Turkish means Master... and we are the Usta’s of Kebab and Doner. We bring the authentic Turkish hospitality to Doha along with its outstanding Turkish creations: from kebab doner and kunafa, to an array of baklava and other traditional sweet treats. Our wide offering, reasonable prices and locations selection cater for all segments and different age groups, whether a young professional looking for a quick grab, or a family expecting excellent service and high standards.",https://www.tripadvisor.com/Restaurant_Review-g294009-d19414550-Reviews-Usta_Turkish_Kebap_Doner_Souq_Waqif-Doha.html?m=66827,"Souq Waqif, Doha Qatar",Doha,,Qatar,"Monday: 09:00 - 02:00, Tuesday: 09:00 - 02:00, Wednesday: 09:00 - 02:00, Thursday: 09:00 - 02:00, Friday: 13:00 - 02:00, Saturday: 09:00 - 02:00, Sunday: 09:00 - 02:00",,Asia/Qatar,social.media@usta-qatar.com,+974 5071 3421,https://www.facebook.com/UstaSouqWaqif,,"turkish, cafe, healthy, middle_eastern","#259 of 1,999 Places to Eat in Doha",4.5,64,$$ - $$$,TripAdvisor
23256184,restaurant,Al Aker Sweets - Souq Waqif,,https://www.tripadvisor.com/Restaurant_Review-g294009-d23256184-Reviews-Al_Aker_Sweets_Souq_Waqif-Doha.html?m=66827,"Souq Waqif, Doha Qatar",Doha,,Qatar,,,Asia/Qatar,,,,,"arabic, middle_eastern","#555 of 1,999 Places to Eat in Doha",4.5,13,$$ - $$$,TripAdvisor
23774548,restaurant,Little Sailor Souq Waqif,,https://www.tripadvisor.com/Restaurant_Review-g294009-d23774548-Reviews-Little_Sailor_Souq_Waqif-Doha.html?m=66827,"Souq Waqif, Doha 400 Qatar",Doha,,Qatar,"Monday: 11:00 - 23:00, Tuesday: 11:00 - 23:00, Wednesday: 11:00 - 23:00, Thursday: 11:00 - 23:00, Friday: 11:00 - 23:00, Saturday: 11:00 - 23:00, Sunday: 11:00 - 23:00",,Asia/Qatar,maharahmarketing@gmail.com,+974 4001 1840,http://www.littlesailor.com.qa,,seafood,"#1,266 of 1,999 Places to Eat in Doha",4.0,1,,TripAdvisor
3471478,restaurant,Damasca One,"Damasca One, is a prominent Syrian restaurant nestled within the vibrant Souq Waqif in Qatar. Known for its authentic Syrian cuisine, the restaurant offers a delightful culinary journey through the flavors of Syria. The menu showcases a diverse array of dishes, from traditional mezze platters and kebabs to hearty stews and aromatic rice dishes. With its cozy ambiance and traditional Middle Eastern decor, Damasca One provides a welcoming setting for diners to savor the rich cultural heritage of Syrian cuisine while enjoying the bustling atmosphere of Souq Waqif.",https://www.tripadvisor.com/Restaurant_Review-g294009-d3471478-Reviews-Damasca_One-Doha.html?m=66827,"Souq Waqif, Doha Qatar",Doha,,Qatar,"Monday: 08:00 - 00:00, Tuesday: 08:00 - 00:00, Wednesday: 08:00 - 00:00, Thursday: 08:00 - 00:00, Friday: 08:00 - 00:00, Saturday: 08:00 - 00:00, Sunday: 08:00 - 00:00",,Asia/Qatar,info@damascarestaurant.com,+974 4475 9089,http://www.damascarestaurant.com,,arabic,"#195 of 1,999 Places to Eat in Doha",4.0,792,$$ - $$$,TripAdvisor
9736495,restaurant,Shujaa Restaurant,,https://www.tripadvisor.com/Restaurant_Review-g294009-d9736495-Reviews-Shujaa_Restaurant-Doha.html?m=66827,"Souq Waqif, Doha Qatar",Doha,,Qatar,,,Asia/Qatar,,+974 5586 7897,http://www.facebook.com/pages/Shujaa-Restaurant-Souq-Waqif/466340410128767,,"barbecue, middle_eastern","#264 of 1,999 Places to Eat in Doha",4.5,131,$,TripAdvisor
1841897,restaurant,Bandar Aden Restaurant,It's Yemenian Restaurant,https://www.tripadvisor.com/Restaurant_Review-g294009-d1841897-Reviews-Bandar_Aden_Restaurant-Doha.html?m=66827,"Souq Waqif, Doha Qatar",Doha,,Qatar,"Monday: 08:00 - 23:00, Tuesday: 08:00 - 23:00, Wednesday: 08:00 - 23:00, Thursday: 08:00 - 23:00, Friday: 12:30 - 23:00, Saturday: Closed, Sunday: Closed",,Asia/Qatar,bandaraden@yahoo.com,+974 4437 5503,http://www.bandaraden.com/,,middle_eastern,"#169 of 1,999 Places to Eat in Doha",4.5,234,$$ - $$$,TripAdvisor
9568711,restaurant,Max's Restaurant - Al Sadd,"Max's menu comprises of classic Filipino dishes together with seasonal specials and of course, its famous, Max’s Fried Chicken.It has established itself as a household name, an institution, and a proud Filipino tradition.",https://www.tripadvisor.com/Restaurant_Review-g294009-d9568711-Reviews-Max_s_Restaurant_Al_Sadd-Doha.html?m=66827,"Al Sadd Mall, Ground Floor, Al Diffaf St, Al Sadd Al Sadd, Doha Qatar",Doha,,Qatar,"Monday: 10:00 - 22:00, Tuesday: 08:00 - 22:00, Wednesday: 08:00 - 22:00, Thursday: 08:00 - 22:00, Friday: 08:00 - 22:00, Saturday: 08:00 - 22:00, Sunday: 08:00 - 22:00",,Asia/Qatar,maxsrestaurant.qtralsaad@landmarkgroup.com,+974 4444 6297,http://maxsrestaurantme.com/qatar,,"asian, fusion, filipino","#437 of 1,999 Places to Eat in Doha",4.0,71,$$ - $$$,TripAdvisor
21400980,restaurant,Hellas Restaurant Katara,,https://www.tripadvisor.com/Restaurant_Review-g294009-d21400980-Reviews-Hellas_Restaurant_Katara-Doha.html?m=66827,"Al Moasses St, Doha Qatar",Doha,,Qatar,,,Asia/Qatar,,,,,"mediterranean, greek","#364 of 1,999 Places to Eat in Doha",4.5,29,$$ - $$$,TripAdvisor
17373951,restaurant,Marsa Katara,,https://www.tripadvisor.com/Restaurant_Review-g294009-d17373951-Reviews-Marsa_Katara-Doha.html?m=66827,"Shakestreet Street, Doha Qatar",Doha,,Qatar,"Monday: 09:00 - 23:00, Tuesday: 09:00 - 23:00, Wednesday: 09:00 - 23:00, Thursday: 09:00 - 23:00, Friday: 09:00 - 11:00,  13:00 - 23:00, Saturday: 09:00 - 23:00, Sunday: 09:00 - 23:00",,Asia/Qatar,,+974 4408 0202,http://akh.com.qa/brands/marsa-katara/,,"mediterranean, middle_eastern, international","#280 of 1,999 Places to Eat in Doha",4.5,83,$$ - $$$,TripAdvisor
25284861,restaurant,The Restaurant At The Chedi Katara,"The Restaurant at The Chedi Katara offers casual outdoor dining on its expansive patio for those who wish to dine with a side of sunshine, as well as an inviting indoor dining room under soaring coffered ceilings. Four inviting display kitchens serve Arabic, Indian, Japanese and Thai gourmet favourites as well as Western classics all day and into the night. A separate lounge is available for private gatherings.",https://www.tripadvisor.com/Restaurant_Review-g294009-d25284861-Reviews-The_Restaurant_At_The_Chedi_Katara-Doha.html?m=66827,"834 Shakespeare St. Katara Cultural Village, Doha Qatar",Doha,,Qatar,"Monday: 07:00 - 22:30, Tuesday: 07:00 - 22:30, Wednesday: 07:00 - 22:30, Thursday: 07:00 - 22:30, Friday: 07:00 - 22:30, Saturday: 07:00 - 22:30, Sunday: 07:00 - 22:30",,Asia/Qatar,,+974 4144 7770,https://www.ghmhotels.com/en/katara/dining/the-restaurant/,,"indian, international, thai","#137 of 1,999 Places to Eat in Doha",5.0,105,$$$$,TripAdvisor
6638486,restaurant,Costa Coffee @ Corniche,,https://www.tripadvisor.com/Restaurant_Review-g294009-d6638486-Reviews-Costa_Coffee_Corniche-Doha.html?m=66827,"Doha Corniche, Doha Qatar",Doha,,Qatar,"Monday: 00:00 - 23:59, Tuesday: 00:00 - 23:59, Wednesday: 00:00 - 23:59, Thursday: 00:00 - 23:59, Friday: 00:00 - 23:59, Saturday: 00:00 - 23:59, Sunday: 00:00 - 23:59",,Asia/Qatar,,+974 4493 8269,http://www.costacoffee.com/,,cafe,"#447 of 1,999 Places to Eat in Doha",4.0,135,$$ - $$$,TripAdvisor
2176901,restaurant,"Huda Bakery, Salwa","The home of traditional Lebanese dining, Huda Restaurant brings the true spirit of Lebanon to Qatar. Huda serves delectable home-cooked style cuisine in a welcoming contemporary setting. Discover the finest Lebanese food, the warmest atmosphere and the best hospitality in the heart of Doha with a unique Huda experience. Huda Restaurant serves a lavish selection of hot and cold mezze, grill items designed for sharing, and a choice of authentic desserts in a warm, family-friendly atmosphere that suits all of our guests.",https://www.tripadvisor.com/Restaurant_Review-g294009-d2176901-Reviews-Huda_Bakery_Salwa-Doha.html?m=66827,"Salwa Road, Doha Qatar",Doha,,Qatar,"Monday: 07:00 - 23:00, Tuesday: 07:00 - 23:00, Wednesday: 07:00 - 23:00, Thursday: 07:00 - 23:00, Friday: 07:00 - 23:00, Saturday: 07:00 - 23:00, Sunday: 07:00 - 23:00",,Asia/Qatar,alhudabakeryqatar@gmail.com,+974 4469 3214,http://huda.qa/salwa-road,,"lebanese, mediterranean, middle_eastern","#525 of 1,999 Places to Eat in Doha",4.0,64,$$ - $$$,TripAdvisor
17758152,restaurant,Max's Restaurant - B Ring Road Doha,Home of the Famous Max's Fried Chicken!,https://www.tripadvisor.com/Restaurant_Review-g294009-d17758152-Reviews-Max_s_Restaurant_B_Ring_Road_Doha-Doha.html?m=66827,"B Ring Road, Next to The New House Complex, Doha Qatar",Doha,,Qatar,"Monday: 10:00 - 22:00, Tuesday: 08:00 - 22:00, Wednesday: 08:00 - 22:00, Thursday: 08:00 - 22:00, Friday: 08:00 - 22:00, Saturday: 08:00 - 22:00, Sunday: 08:00 - 22:00",,Asia/Qatar,info@maxsrestaurantme.com,+974 4412 6297,http://www.maxsrestaurantme.com/qatar/our-menu,,"asian, filipino","#417 of 1,999 Places to Eat in Doha",4.5,18,$$ - $$$,TripAdvisor
25165352,restaurant,Nando's Lusail,,https://www.tripadvisor.com/Restaurant_Review-g294009-d25165352-Reviews-Nando_s_Lusail-Doha.html?m=66827,"Street 178, Lusail Commercial Blvd Building 4, Doha 0000 Qatar",Doha,,Qatar,"Monday: 16:00 - 01:00, Tuesday: 16:00 - 01:00, Wednesday: 16:00 - 01:00, Thursday: 16:00 - 01:00, Friday: 16:00 - 01:00, Saturday: 16:00 - 01:00, Sunday: 16:00 - 01:00",,Asia/Qatar,,+974 5997 4922,http://www.nandos.qa/,,"european, portuguese","#957 of 1,999 Places to Eat in Doha",4.5,2,$$ - $$$,TripAdvisor
